PATIENT,Cancer_Diagnosis_1,Outpatient_Sum,Checkup_Sum,Emergency_Sum,Hospital_Sum,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,DESCRIPTION_4,DESCRIPTION_5,DESCRIPTION_6,DESCRIPTION_7,DESCRIPTION_8,DESCRIPTION_9,DESCRIPTION_10,DESCRIPTION_11,DESCRIPTION_12,DESCRIPTION_13,DESCRIPTION_14,DESCRIPTION_15,DESCRIPTION_16,DESCRIPTION_17,DIAG_YEAR_1,DIAG_YEAR_2,DIAG_YEAR_3,DIAG_YEAR_4,DIAG_YEAR_5,DIAG_YEAR_6,DIAG_YEAR_7,DIAG_YEAR_8,DIAG_YEAR_9,DIAG_YEAR_10,DIAG_YEAR_11,DIAG_YEAR_12,DIAG_YEAR_13,DIAG_YEAR_14,DIAG_YEAR_15,DIAG_YEAR_16,DIAG_YEAR_17,BIRTHYEAR,DEATHYEAR,AGE,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute bronchitis (disorder),Normal pregnancy,Otitis media,Streptococcal sore throat (disorder),Prediabetes,Sprain of ankle,Chronic sinusitis (disorder),Hypertension,Polyp of colon,Sinusitis (disorder),Acute bacterial sinusitis (disorder),Whiplash injury to neck,Concussion with no loss of consciousness,Coronary Heart Disease,Sprain of wrist,Escherichia coli urinary tract infection,Fracture of clavicle,Osteoporosis (disorder),Diabetes
2b556cdc-5c2c-43da-9283-71c73b681810,0.0,2,0,0,1,1987-06-25,,999-78-8982,S99965013,X45735677X,Ms.,Osvaldo807,Hane525,,,S,black,african,F,Needham MA US,906 Beatty Burgs Suite 783 Marlborough MA 01752 US,Normal pregnancy,Normal pregnancy,Viral sinusitis (disorder),Normal pregnancy,,,,,,,,,,,,,,2006.0,2012.0,2014.0,2015.0,,,,,,,,,,,,,,1987.0,,29.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eeb539e6-9eb0-4df8-8e81-8a3114d4767b,0.0,6,2,0,0,1955-08-25,,999-98-9628,S99943451,false,Ms.,Justice31,Lynch473,,,S,white,polish,F,Boston MA US,17278 Estell Road Methuen MA 01844 US,Viral sinusitis (disorder),Polyp of colon,,,,,,,,,,,,,,,,2014.0,2015.0,,,,,,,,,,,,,,,,1955.0,,61.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81c32f96-a5c7-4e7f-96f8-99aa0f9fd498,0.0,2,0,0,0,1979-07-23,,999-99-8493,S99936350,false,Mr.,Damion199,Mraz273,,,S,black,west_indian,M,Agawam Town MA US,196 Blick Grove Boston MA 02210 US,Viral sinusitis (disorder),Pulmonary emphysema (disorder),,,,,,,,,,,,,,,,2011.0,2013.0,,,,,,,,,,,,,,,,1979.0,,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cffbd5b-cf52-48e9-959b-fbd5680303a4,0.0,2,0,1,1,1988-10-10,,999-50-2358,S99923178,X55647597X,Mrs.,Cary594,Welch392,,Metz249,M,white,english,F,Salem MA US,675 Sawayn Valleys Suite 940 Medfield MA 02052 US,Hypertension,Laceration of thigh,Viral sinusitis (disorder),Normal pregnancy,Normal pregnancy,,,,,,,,,,,,,2007.0,2010.0,2013.0,2014.0,2015.0,,,,,,,,,,,,,1988.0,,28.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1b610f5f-dd2c-448b-a249-559679346e74,0.0,2,0,0,0,1974-06-03,,999-52-2167,S99969122,false,Mrs.,Leopold95,Rutherford808,,Jakubowski443,M,white,portuguese,F,Quincy MA US,538 Brown Key Suite 161 Boston MA 02115 US,Osteoarthritis of knee,,,,,,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,1974.0,,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27bc196b-ae88-44eb-b730-1888ea47f846,0.0,3,0,0,0,1992-11-15,,999-66-3616,S99933640,false,Ms.,Timmy931,Stokes417,,,,white,english,F,Winchester MA US,87036 Hansen Crescent Holliston MA 01746 US,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,1992.0,,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b936e7d-4598-44c2-bebd-7c412eca3c04,0.0,3,0,0,0,1969-09-01,,999-10-4300,S99921930,false,Mrs.,Camylle88,Lakin392,,Schneider380,M,black,african,F,Pembroke MA US,23175 Kling Light Worcester MA 01607 US,Sinusitis (disorder),Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2013.0,2015.0,2015.0,,,,,,,,,,,,,,,1969.0,,47.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f8e495f8-e34b-449f-a6e6-c24154061fe3,0.0,2,0,0,2,1985-05-22,,999-39-2625,S99934368,X21324430X,Ms.,Ashleigh631,Quigley823,,,S,hispanic,puerto_rican,F,Billerica MA US,3472 Mavis Groves Boston MA 02163 US,Normal pregnancy,Preeclampsia,Viral sinusitis (disorder),Normal pregnancy,Normal pregnancy,Streptococcal sore throat (disorder),Viral sinusitis (disorder),,,,,,,,,,,2011.0,2011.0,2012.0,2012.0,2014.0,2014.0,2015.0,,,,,,,,,,,1985.0,,31.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec2f6afd-df21-4525-bfad-5662dcca7857,0.0,6,0,0,0,1956-06-09,,999-74-8776,S99953682,X50339255X,Mr.,Carley785,Graham506,,,S,white,italian,M,Natick MA US,31184 Aliyah Fort Apt. 687 Winchester MA 01890 US,Polyp of colon,Recurrent rectal polyp,Chronic obstructive bronchitis (disorder),Acute viral pharyngitis (disorder),Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,2006.0,2007.0,2011.0,2015.0,2015.0,2015.0,,,,,,,,,,,,1956.0,,60.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc52f47-d2a0-4fe5-9a59-ec0a7984e5d9,0.0,5,0,0,0,2004-04-18,,999-11-9294,,,,Durward644,Wilkinson847,,,,hispanic,puerto_rican,M,Boston MA US,7203 Ortiz Prairie Revere MA 02151 US,Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2012.0,2013.0,2014.0,2015.0,,,,,,,,,,,,,,2004.0,,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6b5c230-9193-4421-aefc-afbf16446597,0.0,2,1,2,0,1965-10-26,,999-14-9901,S99971831,false,Ms.,Shanie3,Zieme363,,,S,white,irish,F,Braintree Town MA US,7439 Luettgen Mountain Medfield MA 02052 US,Laceration of thigh,Sprain of wrist,Viral sinusitis (disorder),,,,,,,,,,,,,,,2010.0,2014.0,2015.0,,,,,,,,,,,,,,,1965.0,,51.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e00632b5-0778-41bf-b826-c0ed95ea7ddc,0.0,4,0,0,0,1961-01-06,,999-30-1284,S99965935,X38950003X,Mr.,Daija840,Crona874,,,M,white,italian,M,Rockland MA US,467 Geo Mission Suite 872 Ashland MA 01721 US,Viral sinusitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2011.0,2011.0,,,,,,,,,,,,,,,,1961.0,,55.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047dab3e-9216-4c37-bea2-0861c920c419,0.0,2,1,0,1,1972-01-17,,999-61-9154,S99916366,X48369432X,Ms.,Francis900,Thiel992,,,S,white,american,F,Phillipston MA US,2399 Stroman Course Apt. 181 Bourne MA 02532 US,Injury of tendon of the rotator cuff of shoulder,Acute viral pharyngitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,2010.0,2011.0,2013.0,,,,,,,,,,,,,,,1972.0,,44.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ac36798-1f94-4929-8c88-be40056cbc50,0.0,42,0,0,0,2000-07-29,,999-65-9522,S99961914,,,Hayden282,Cummings324,,,,white,portuguese,F,Fitchburg MA US,73316 Sydni Shoals Apt. 981 Middleborough MA 02348 US,Child attention deficit disorder,Streptococcal sore throat (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,2012.0,2014.0,2014.0,,,,,,,,,,,,,,,2000.0,,16.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05f0afb9-35f5-4e15-a5fa-4faf7efeb51e,0.0,5,1,2,0,2006-12-25,,999-60-4860,,,,Mekhi351,Huel767,,,,white,italian,M,Salem MA US,169 Gerlach Village Suite 428 Cambridge MA 02139 US,Otitis media,Acute bronchitis (disorder),Fracture subluxation of wrist,Sprain of ankle,Viral sinusitis (disorder),,,,,,,,,,,,,2012.0,2012.0,2013.0,2014.0,2015.0,,,,,,,,,,,,,2006.0,,10.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bdde9047-e9c9-44ac-851e-bf36de0db54e,0.0,8,0,0,0,2009-03-28,,999-27-9092,,,,Elisabeth888,Konopelski472,,,,white,french_canadian,M,Newbury MA US,988 Heidi Wells Suite 342 Somerville MA 02145 US,Otitis media,,,,,,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,2009.0,,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf0b323c-1a20-4ad1-8a28-4d474151a608,0.0,2,0,2,0,1985-11-25,,999-95-9822,S99995749,X58730438X,Mr.,Trace415,Abbott537,,,S,white,french,M,Worcester MA US,4609 Marvin Centers Groton MA 01470 US,Acute bronchitis (disorder),Sprain of wrist,Concussion with no loss of consciousness,,,,,,,,,,,,,,,2010.0,2012.0,2015.0,,,,,,,,,,,,,,,1985.0,,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
05028b2f-4810-4aec-9e56-61ea9dbe8520,0.0,3,0,3,2,07/03/1967,,999-53-7152,S99999026,X91121894X,Mr.,Faye259,Rutherford110,,,M,white,irish,M,Duxbury MA US,840 Willms Spur Groton MA 01470 US,Sprain of wrist,Acute bronchitis (disorder),,,,,,,,,,,,,,,,2012.0,2014.0,,,,,,,,,,,,,,,,1967.0,,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d32df254-2888-4d53-b4b2-fc115f4a262d,0.0,2,0,1,0,1979-10-06,,999-14-3851,S99943529,X59943605X,Mr.,Robyn601,Jacobs483,,,M,white,irish,M,Newton MA US,1259 Eve Pines Quincy MA 02169 US,Whiplash injury to neck,Coronary Heart Disease,,,,,,,,,,,,,,,,2010.0,2014.0,,,,,,,,,,,,,,,,1979.0,,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6dcf9102-7524-491d-ae29-d3aeaef023db,0.0,5,2,1,1,1935-08-31,,999-79-5856,S99988505,false,Mrs.,Malcolm54,Douglas521,,Mayer596,M,white,irish,F,Barnstable Town MA US,9140 Ludie Station Quincy MA 02171 US,Sinusitis (disorder),Fracture subluxation of wrist,Chronic pain,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2013.0,2013.0,2013.0,2015.0,,,,,,,,,,,,,,1935.0,,81.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bc3e0e9b-d58c-46bd-a185-c7929cac33b6,0.0,5,1,2,0,1960-11-09,,999-90-2664,S99984239,X95521369X,Mr.,Jarred139,Gusikowski997,,,M,white,irish,M,Gardner MA US,432 Marques Lane Auburn MA 01501 US,Diabetes,Viral sinusitis (disorder),Fracture of ankle,Sprain of ankle,Viral sinusitis (disorder),,,,,,,,,,,,,2007.0,2010.0,2011.0,2012.0,2015.0,,,,,,,,,,,,,1960.0,,56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9008d2e6-0eb2-4502-b6ac-bdc72ae0c3a0,0.0,2,0,0,0,1969-08-05,,999-30-7133,S99997758,X66697000X,Mrs.,Alene442,Lang49,,Runolfsson784,M,white,english,F,Worcester MA US,309 Leanna Knoll Arlington MA 02476 US,Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2012.0,2013.0,,,,,,,,,,,,,,,,1969.0,,47.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7ecf06b-b64c-476c-860c-1c0c7d839eb8,0.0,6,1,0,0,1999-01-31,,999-93-1193,S99943399,,Ms.,Karina101,Goldner762,,,,white,french,F,Franklin Town MA US,180 O'Reilly Plaza Whitman MA 02382 US,Fracture subluxation of wrist,Otitis media,,,,,,,,,,,,,,,,2010.0,2013.0,,,,,,,,,,,,,,,,1999.0,,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c3bf952-a48d-4358-ae76-34224eee1672,0.0,5,1,2,0,1959-01-07,,999-99-2413,S99923769,X65227797X,Mrs.,Warren416,McKenzie645,,Cruickshank501,M,white,german,F,Ware MA US,39910 Johnnie Lakes Apt. 164 Waltham MA 02451 US,Sprain of ankle,Whiplash injury to neck,Escherichia coli urinary tract infection,Acute bronchitis (disorder),,,,,,,,,,,,,,2011.0,2012.0,2013.0,2015.0,,,,,,,,,,,,,,1959.0,,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
720529c4-a141-493a-ad60-f808b449119d,0.0,6,0,1,0,09/07/1940,,999-69-5440,S99962434,X63603418X,Mr.,Vito325,Little419,,,M,white,english,M,Westford MA US,7387 Noemi Walks New Bedford MA 02746 US,Viral sinusitis (disorder),Viral sinusitis (disorder),Viral sinusitis (disorder),Sprain of wrist,,,,,,,,,,,,,,2012.0,2014.0,2014.0,2015.0,,,,,,,,,,,,,,1940.0,,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7a29195f-a978-49e5-ad5b-1ad0b66c9aa9,0.0,6,0,0,0,1995-02-06,,999-50-6276,S99964228,X73660600X,Ms.,Monty236,Kohler497,,,,white,scottish,F,Seekonk MA US,366 Fritsch Streets Natick MA 01760 US,Acute bronchitis (disorder),,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1995.0,,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774a5aa-9cfc-4f6c-82e3-ea35ffcc11d2,0.0,3,1,0,0,1964-12-26,,999-22-6069,S99993297,false,Mrs.,Irwin420,Casper686,,Kihn547,M,white,portuguese,F,Holyoke MA US,103 Klein Forges Boston MA 02134 US,Otitis media,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2009.0,2012.0,,,,,,,,,,,,,,,,1964.0,,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386c31-f692-462d-979f-20cea73607c0,0.0,2,0,1,0,1969-09-24,,999-53-1211,S99934186,X15991062X,Mr.,Mortimer549,Hoeger10,MD,,M,asian,chinese,M,Boston MA US,804 Tessie Underpass Cambridge MA 02139 US,Acute bronchitis (disorder),Laceration of foot,,,,,,,,,,,,,,,,2013.0,2014.0,,,,,,,,,,,,,,,,1969.0,,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b67e8d8f-7ce6-411c-8740-3858e9523322,0.0,5,2,1,0,1958-11-12,,999-68-2436,S99968594,false,Mr.,Marie683,Fahey893,,,M,white,english,M,Lowell MA US,1820 Frida Court Sandwich MA 02563 US,Acute bronchitis (disorder),Closed fracture of hip,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2011.0,2014.0,2015.0,,,,,,,,,,,,,,,1958.0,,58.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe6ce135-cbae-457e-84e1-1165c67d1ce6,0.0,10,0,1,0,2013-10-25,,999-54-3975,,,,Shemar262,Upton442,,,,black,african,F,Revere MA US,6438 Medhurst Drive Suite 377 Boston MA 02228 US,Viral sinusitis (disorder),Laceration of hand,Otitis media,,,,,,,,,,,,,,,2014.0,2014.0,2015.0,,,,,,,,,,,,,,,2013.0,,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14cf3fdb-3d0a-400f-9351-dba58e8169ca,0.0,3,0,1,1,20/05/1967,,999-66-9181,S99998986,X31671406X,Ms.,Maeve385,Raynor678,,,S,white,irish,F,North Attleborough MA US,47573 Verlie Light Suite 631 Dracut MA 01826 US,Streptococcal sore throat (disorder),,,,,,,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,1967.0,,49.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d1c12f5-91a6-47ea-86dd-5f60c15d7fed,0.0,2,0,0,0,1987-08-10,,999-49-2214,S99975242,X81242542X,Mr.,Nicole588,Kilback943,,,S,white,irish,M,Wilmington MA US,9600 Feeney Throughway Suite 471 Holliston MA 01746 US,Hypertension,Acute viral pharyngitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,2006.0,2010.0,2010.0,,,,,,,,,,,,,,,1987.0,,29.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7a03a932-2bbf-4588-85de-17368449b24f,0.0,1,1,2,0,03/05/1974,,999-50-9766,S99917241,FALSE,Mrs.,Lonny446,Kohler54,,Cronin520,M,black,african,F,Westford MA US,300 Alvina Groves Malden MA 02148 US,Second degree burn,Drug overdose,Cystitis,,,,,,,,,,,,,,,2012.0,2013.0,2015.0,,,,,,,,,,,,,,,1974.0,,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcd15751-900f-4dea-9c43-aafc3bd960a2,0.0,5,0,0,0,1958-07-30,,999-56-1756,S99977605,false,Mr.,Prince707,Abernathy147,,,M,white,irish,M,Boston MA US,2634 Herbert Locks Tewksbury MA 01876 US,Appendicitis,History of appendectomy,,,,,,,,,,,,,,,,2008.0,2008.0,,,,,,,,,,,,,,,,1958.0,,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1306aff-90d6-4bf3-a52d-f12dc7d0fa83,0.0,5,1,0,0,1959-09-23,,999-91-5897,S99998316,X64019350X,Mr.,Gerry269,Mertz488,,,M,white,french,M,North Andover MA US,5108 Balistreri Port Suite 993 Framingham MA 01702 US,Acute bronchitis (disorder),Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2011.0,2012.0,2015.0,,,,,,,,,,,,,,,1959.0,,57.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843c5469-c90c-4195-88a2-8149cc2f83c3,0.0,4,0,0,0,1991-09-11,,999-28-3394,S99975825,false,Ms.,Bonnie368,Robel619,,,,white,french,F,Gardner MA US,224 Lisa Tunnel Suite 581 Lincoln MA 01773 US,Normal pregnancy,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2015.0,2015.0,,,,,,,,,,,,,,,,1991.0,,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17b67af4-3b15-4acd-b64f-de70c48ec1cd,0.0,5,0,0,0,17/09/1994,,999-84-2819,S99951350,X91106245X,Mr.,Herman911,Kling953,,,,hispanic,puerto_rican,M,Wilbraham MA US,521 Bailey Dale Seekonk MA 02771 US,Acute bronchitis (disorder),Acute bronchitis (disorder),Hypertension,,,,,,,,,,,,,,,2011.0,2012.0,2013.0,,,,,,,,,,,,,,,1994.0,,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
de00c954-bf1f-493b-ba39-a59b8cbd705c,0.0,4,1,0,0,1962-06-30,,999-64-9997,S99924264,false,Ms.,Dillan616,Huel476,,,S,hispanic,puerto_rican,F,Natick MA US,583 Johnston Shoal Southborough MA 01745 US,Diabetic retinopathy associated with type II diabetes mellitus (disorder),Coronary Heart Disease,,,,,,,,,,,,,,,,2008.0,2014.0,,,,,,,,,,,,,,,,1962.0,,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8b3bc46f-1fb2-4d41-a2ee-d766b11b87d9,0.0,2,0,0,0,1974-06-10,,999-59-2716,S99994869,false,Mr.,Geovany995,Hirthe997,,,M,black,dominican,M,Stoneham MA US,86547 Arielle Dam Paxton MA 01612 US,Viral sinusitis (disorder),Osteoarthritis of knee,,,,,,,,,,,,,,,,2015.0,2015.0,,,,,,,,,,,,,,,,1974.0,,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e879a1e8-9be4-40e5-b9a4-80a1e1089a74,0.0,3,0,0,0,1969-01-04,,999-91-8439,S99935802,false,Mr.,Margarete868,Ritchie515,,,M,white,french,M,Reading MA US,858 Freida Springs Apt. 101 North Attleborough MA 02761 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,1969.0,,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dc5b83f-ea7f-4b04-b70d-ec7bab7fa739,0.0,2,0,0,0,1967-09-23,,999-92-4228,S99960002,X12226468X,Mr.,Daphne871,Gerlach15,,,M,white,irish,M,Concord MA US,690 Katrine Via Apt. 792 Northampton MA 01060 US,Chronic sinusitis (disorder),,,,,,,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,1967.0,,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a42e8f9e-c91c-4073-8870-23f201fc2dcb,0.0,2,0,0,0,1976-08-07,,999-86-8070,S99948429,X92885107X,Ms.,Jefferey296,Ankunding807,,,S,white,italian,F,Wilmington MA US,743 Kacey Throughway Suite 756 Brewster MA 02631 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2011.0,2012.0,,,,,,,,,,,,,,,,1976.0,,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2da876ba-431d-4a6c-a634-bdac8fbf5345,0.0,5,0,0,0,1959-04-27,,999-50-5506,S99940828,X27341769X,Mr.,Sammie978,Smitham288,,,M,black,west_indian,M,Beverly MA US,424 Koepp Spurs Suite 718 Newton MA 02460 US,Acute bronchitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2011.0,2013.0,,,,,,,,,,,,,,,,1959.0,,57.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958287b2-ef2d-45ca-8119-e756928e4f0a,0.0,4,3,0,0,1963-01-29,,999-50-4894,S99956435,false,Mr.,Howell896,Keebler642,,,M,white,french,M,Milton MA US,2471 Stroman Burg North Andover MA 01845 US,Polyp of colon,Recurrent rectal polyp,Acute bronchitis (disorder),,,,,,,,,,,,,,,2013.0,2014.0,2015.0,,,,,,,,,,,,,,,1963.0,,53.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6283f805-97dc-4401-9022-c5b3dfeeee01,0.0,6,1,1,0,1943-11-21,,999-63-9304,S99925403,X57840163X,Mr.,Ova89,O'Kon210,,,M,white,swedish,M,Southbridge Town MA US,876 Schmeler Garden Apt. 461 Lenox MA 01240 US,Acute viral pharyngitis (disorder),Stroke,,,,,,,,,,,,,,,,2010.0,2010.0,,,,,,,,,,,,,,,,1943.0,,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75146081-1240-49af-8899-4bf396212163,0.0,3,0,0,0,1970-08-07,,999-60-3280,S99986772,X25455053X,Mrs.,Olen990,Anderson757,,Hermann720,M,white,english,F,Boston MA US,204 Schuppe Walks Weymouth MA 02191 US,Acute bacterial sinusitis (disorder),Escherichia coli urinary tract infection,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2011.0,2012.0,2013.0,,,,,,,,,,,,,,,1970.0,,46.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19c3d616-372d-49ab-93bc-7ac55bee397c,0.0,5,0,0,0,1997-06-09,,999-86-3679,S99946197,,Mr.,Joshuah383,Blanda587,,,,white,german,M,New Bedford MA US,6136 Augustine Rest Apt. 408 Brockton MA 02303 US,Otitis media,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2011.0,2011.0,,,,,,,,,,,,,,,,1997.0,,19.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367f13c-e8cc-43e5-9fbb-c9a260a08538,0.0,5,0,0,0,02/07/1958,,999-71-7645,S99945017,FALSE,Mrs.,Marianna770,Sporer804,,Olson743,M,white,italian,F,West Springfield Town MA US,3140 Lauriane Fall Suite 660 New Bedford MA 02741 US,Acute bronchitis (disorder),,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,1958.0,,58.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57df575d-4af4-4eef-9267-6fb7af723e9a,0.0,5,1,1,0,2000-12-03,,999-21-2890,S99978008,,,Virgie425,Jenkins70,,,,asian,chinese,F,Worcester MA US,949 Moen Ferry Suite 799 Lowell MA 01850 US,Perennial allergic rhinitis,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Fracture of forearm,,,,,,,,,,,,,2006.0,2011.0,2011.0,2014.0,2014.0,,,,,,,,,,,,,2000.0,,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f1f66fc-c09f-4f00-99af-7ed2a98d0010,0.0,5,0,0,0,05/05/1962,,999-19-1395,S99985695,X34355819X,Mr.,Reanna882,Reilly602,,,M,white,italian,M,Marlborough MA US,392 Lexus Stravenue Holyoke MA 01040 US,Viral sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2012.0,2014.0,,,,,,,,,,,,,,,,1962.0,,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ae03a79-007e-4b9f-8044-accb1d51931b,0.0,1,0,0,0,1978-12-17,,999-84-1716,S99921939,false,Mr.,Verona127,Bailey49,,,M,white,irish,M,Watertown Town MA US,472 Marcellus Forest Apt. 370 Lynn MA 01903 US,Prediabetes,Otitis media,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2009.0,2010.0,2014.0,,,,,,,,,,,,,,,1978.0,,38.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d24d2298-b83b-4dd7-a943-79fcaa8aa93b,0.0,6,1,1,0,2004-08-25,,999-10-5124,,,,Alyson71,Heaney701,,,,white,french_canadian,F,Sudbury MA US,59801 Berge Throughway Apt. 784 New Bedford MA 02743 US,Viral sinusitis (disorder),Perennial allergic rhinitis,Second degree burn,Viral sinusitis (disorder),Acute bronchitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,2010.0,2010.0,2011.0,2013.0,2014.0,2015.0,,,,,,,,,,,,2004.0,,12.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
